"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","1200 Value","1200 Exposure Volume","600 Value","600 Exposure Volume","600 Absolute Impact","600 Absolute Impact Confidence Interval","600 Relative Impact","600 Relative Impact Confidence Interval","600 P Value","600 Significance","600 Coverage","600 Relative Global Lift","600 Absolute Global Lift","900 Value","900 Exposure Volume","900 Absolute Impact","900 Absolute Impact Confidence Interval","900 Relative Impact","900 Relative Impact Confidence Interval","900 P Value","900 Significance","900 Coverage","900 Relative Global Lift","900 Absolute Global Lift"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.097968","14,250,410","0.097980","13,824,741","-0.000023","[-0.000233, +0.000187]","-0.000236","[-0.2377%, +0.1904%]","0.828677","-","0.572845","-0.000135","-0.000135","0.098089","13,824,745","0.000097","[-0.000113, +0.000306]","0.000987","[-0.1155%, +0.3128%]","0.366438","-","0.572845","0.000565","0.000565"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.080035","14,250,410","0.080056","13,824,741","-0.000016","[-0.000209, +0.000177]","-0.000201","[-0.261%, +0.2209%]","0.870394","-","0.556426","-0.000112","-0.000094","0.080111","13,824,745","0.000054","[-0.000139, +0.000246]","0.000669","[-0.1741%, +0.3079%]","0.586445","-","0.556426","0.000372","0.000313"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.026990","14,250,410","0.026965","13,824,741","-0.000036","[-0.000152, +0.00008]","-0.001344","[-0.5649%, +0.296%]","0.540432","-","0.547004","-0.000735","-0.000212","0.027022","13,824,745","0.000019","[-0.000097, +0.000136]","0.000719","[-0.3588%, +0.5026%]","0.743538","-","0.547004","0.000393","0.000113"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.086583","14,250,410","0.086556","13,824,741","-0.000084","[-0.000287, +0.000118]","-0.000974","[-0.331%, +0.1363%]","0.414243","-","0.954692","-0.000929","-0.000765","0.086605","13,824,745","0.000003","[-0.000199, +0.000206]","0.000038","[-0.2299%, +0.2376%]","0.974444","-","0.954692","0.000036","0.000030"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.023137","14,250,410","0.023244","13,824,741","0.000105","[-0.000005, +0.000214]","0.004524","[-0.0213%, +0.9261%]","0.061233","-","0.219576","0.000993","0.000822","0.023199","13,824,745","0.000062","[-0.000048, +0.000171]","0.002663","[-0.2072%, +0.7398%]","0.270308","-","0.219576","0.000585","0.000484"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.029875","14,250,410","0.029852","13,824,741","-0.000050","[-0.000173, +0.000072]","-0.001685","[-0.5782%, +0.2412%]","0.420233","-","0.988563","-0.001666","-0.000457","0.029919","13,824,745","0.000054","[-0.000068, +0.000177]","0.001812","[-0.2289%, +0.5912%]","0.386530","-","0.988563","0.001791","0.000491"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.007790","14,250,410","0.007747","13,824,741","-0.000045","[-0.000109, +0.000019]","-0.005787","[-1.4005%, +0.243%]","0.167460","-","0.218682","-0.001266","-0.000354","0.007777","13,824,745","-0.000015","[-0.000079, +0.000049]","-0.001937","[-1.0163%, +0.6289%]","0.644411","-","0.218682","-0.000424","-0.000119"
"doubledash_wau","Metric","N/A","","mean","0.029839","14,250,410","0.029907","13,824,741","0.000065","[-0.000059, +0.000188]","0.002170","[-0.1962%, +0.6301%]","0.303355","-","0.234511","0.000509","0.000509","0.029897","13,824,745","0.000056","[-0.000068, +0.000179]","0.001860","[-0.2271%, +0.5991%]","0.377580","-","0.234511","0.000436","0.000436"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.040726","4,890,358","0.040937","4,748,021","0.000212","[-0.000044, +0.000468]","0.005199","[-0.1083%, +1.1482%]","0.104790","-","0.394451","0.002051","0.000117","0.040706","4,746,035","-0.000021","[-0.000276, +0.000235]","-0.000510","[-0.6788%, +0.5768%]","0.873567","-","0.394451","-0.000201","-0.000011"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.230934","12,080,875","0.230817","11,722,997","-0.000092","[-0.000315, +0.000131]","-0.000399","[-0.1366%, +0.0568%]","0.419108","-","0.936078","-0.000358","-0.000086","0.230836","11,724,170","-0.000080","[-0.000304, +0.000143]","-0.000348","[-0.1315%, +0.0619%]","0.480242","-","0.936078","-0.000312","-0.000075"
"first_contact_resolution_rate","Metric","N/A","","mean","0.896952","245,415","0.897468","237,975","0.002261","[-0.000016, +0.004537]","0.002520","[-0.0017%, +0.5058%]","0.051587","-","0.244195","0.000634","0.000551","0.893644","238,226","-0.000833","[-0.003502, +0.001837]","-0.000928","[-0.3904%, +0.2048%]","0.540956","-","0.244195","-0.000235","-0.000204"
"gov_per_order_curie","Metric","N/A","","mean","37.262488","12,081,209","37.268943","11,723,371","0.010305","[-0.011775, +0.032385]","0.000277","[-0.0316%, +0.0869%]","0.360340","-","0.938407","0.000258","0.009671","37.248188","11,724,508","-0.012975","[-0.034327, +0.008376]","-0.000348","[-0.0921%, +0.0225%]","0.233629","-","0.938407","-0.000325","-0.012176"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","3.518055","10,376,613","3.518055","10,070,809","0.000320","[-0.000667, +0.001307]","0.000091","[-0.019%, +0.0371%]","0.525523","-","0.712329","0.000065","0.000228","3.518409","10,070,548","0.000553","[-0.000419, +0.001525]","0.000157","[-0.0119%, +0.0433%]","0.264767","-","0.712329","0.000113","0.000394"
"hqdr_ratio","Metric","N/A","","mean","0.930916","12,113,572","0.930811","11,754,408","-0.000111","[-0.000221, -0.000001]","-0.000119","[-0.0237%, -0.0002%]","0.046962","Significant","0.936431","-0.000112","-0.000104","0.930908","11,755,652","-0.000019","[-0.000129, +0.00009]","-0.000021","[-0.0139%, +0.0097%]","0.728817","-","0.936431","-0.000020","-0.000018"
"mx_takehome_pay_7d","Metric","N/A","","mean","3876.194205","13,112,877","3880.446755","12,719,739","0.494926","[-3.220272, +4.210123]","0.000128","[-0.0831%, +0.1086%]","0.794016","-","0.353324","0.000045","0.525275","3876.695883","12,719,309","0.123679","[-3.559583, +3.806941]","0.000032","[-0.0918%, +0.0982%]","0.947527","-","0.353324","0.000011","0.131264"
"net_revenue_per_order","Metric","N/A","","mean","4.895664","12,074,016","4.893825","11,716,442","-0.000718","[-0.005842, +0.004406]","-0.000147","[-0.1193%, +0.09%]","0.783551","-","0.816573","-0.000130","-0.000586","4.895147","11,717,404","-0.000191","[-0.005311, +0.004929]","-0.000039","[-0.1085%, +0.1007%]","0.941693","-","0.816573","-0.000035","-0.000156"
"nv_fco_all","Metric","N/A","","mean","7.858676","3,568,218","7.860609","3,468,116","0.000159","[-0.011926, +0.012243]","0.000020","[-0.1518%, +0.1558%]","0.979487","-","0.950021","0.000019","0.000151","7.849486","3,468,039","-0.009059","[-0.021027, +0.002908]","-0.001153","[-0.2676%, +0.037%]","0.137898","-","0.950021","-0.001089","-0.008607"
"nv_hqfr","Metric","N/A","","mean","0.784570","2,575,071","0.784485","2,502,924","-0.000005","[-0.000546, +0.000537]","-0.000006","[-0.0696%, +0.0684%]","0.986746","-","0.952981","-0.000006","-0.000004","0.784852","2,502,784","0.000290","[-0.000252, +0.000832]","0.000370","[-0.0321%, +0.106%]","0.294078","-","0.952981","0.000353","0.000276"
"nv_mau","Metric","N/A","","mean","0.228006","14,250,410","0.228507","13,824,741","0.000309","[+0.000031, +0.000587]","0.001355","[+0.0135%, +0.2575%]","0.029525","Significant","0.642139","0.000870","0.000835","0.228423","13,824,745","0.000196","[-0.000082, +0.000474]","0.000860","[-0.036%, +0.2081%]","0.167077","-","0.642139","0.000552","0.000530"
"o1_aov","Metric","N/A","","mean","37.948136","12,080,164","37.954829","11,722,306","0.010089","[-0.012607, +0.032785]","0.000266","[-0.0332%, +0.0864%]","0.383603","-","0.937417","0.000248","0.009458","37.932609","11,723,461","-0.013649","[-0.035557, +0.008259]","-0.000360","[-0.0937%, +0.0218%]","0.222050","-","0.937417","-0.000336","-0.012795"
"o1_gmv","Metric","N/A","","mean","171.165005","14,250,410","171.370318","13,824,741","0.054836","[-0.088219, +0.197891]","0.000320","[-0.0515%, +0.1156%]","0.452472","-","0.933252","0.000299","0.058460","171.192889","13,824,745","0.027626","[-0.114225, +0.169476]","0.000161","[-0.0667%, +0.099%]","0.702679","-","0.933252","0.000151","0.029451"
"o1_subtotal","Metric","N/A","","mean","27.894639","12,080,164","27.900326","11,722,306","0.008179","[-0.010795, +0.027152]","0.000293","[-0.0387%, +0.0973%]","0.398186","-","0.937417","0.000273","0.007667","27.880781","11,723,461","-0.011909","[-0.030067, +0.006248]","-0.000427","[-0.1078%, +0.0224%]","0.198602","-","0.937417","-0.000398","-0.011164"
"o1_vp","Metric","N/A","","mean","3.314745","12,080,164","3.311463","11,722,306","-0.002572","[-0.00776, +0.002615]","-0.000776","[-0.2341%, +0.0789%]","0.331160","-","0.937417","-0.000729","-0.002411","3.312585","11,723,461","-0.001733","[-0.007023, +0.003557]","-0.000523","[-0.2119%, +0.1073%]","0.520821","-","0.937417","-0.000491","-0.001625"
"o1_vp_per_cx","Metric","N/A","","mean","14.951150","14,250,410","14.951627","13,824,741","-0.001368","[-0.02688, +0.024143]","-0.000092","[-0.1798%, +0.1615%]","0.916277","-","0.940008","-0.000086","-0.001459","14.949962","13,824,745","-0.000640","[-0.026868, +0.025589]","-0.000043","[-0.1797%, +0.1711%]","0.961867","-","0.940008","-0.000040","-0.000682"
"order_frequency_per_entity_7d","Metric","N/A","","mean","2.366316","10,724,085","2.367066","10,405,839","-0.000279","[-0.0017, +0.001143]","-0.000118","[-0.0719%, +0.0483%]","0.700812","-","0.355896","-0.000042","-0.000224","2.366127","10,406,212","-0.000444","[-0.001866, +0.000977]","-0.000188","[-0.0788%, +0.0413%]","0.540191","-","0.355896","-0.000067","-0.000356"
"order_inflation_rate","Metric","N/A","","mean","0.184438","10,200,822","0.184472","9,899,638","0.000030","[-0.000034, +0.000094]","0.000164","[-0.0182%, +0.051%]","0.352840","-","0.945175","0.000156","0.000029","0.184452","9,899,338","0.000012","[-0.000052, +0.000076]","0.000063","[-0.0283%, +0.041%]","0.719746","-","0.945175","0.000060","0.000011"
"order_rate_per_entity_7d","Metric","N/A","","mean","1.935241","13,112,877","1.936463","12,719,739","0.000072","[-0.001198, +0.001343]","0.000037","[-0.0619%, +0.0694%]","0.911073","-","0.355843","0.000013","0.000071","1.935830","12,719,309","0.000191","[-0.00108, +0.001461]","0.000099","[-0.0558%, +0.0755%]","0.768507","-","0.355843","0.000035","0.000187"
"ox_subtotal_combined","Metric","N/A","","mean","28.320568","8,727,953","28.327155","8,474,048","0.008706","[-0.012524, +0.029936]","0.000307","[-0.0442%, +0.1057%]","0.421527","-","0.774810","0.000236","0.006746","28.303192","8,473,927","-0.015413","[-0.035748, +0.004922]","-0.000544","[-0.1262%, +0.0174%]","0.137395","-","0.774810","-0.000418","-0.011942"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.398984","10,695,381","0.398752","10,378,256","-0.000223","[-0.0006, +0.000155]","-0.000558","[-0.1505%, +0.0389%]","0.248279","-","0.938531","-0.000518","-0.000209","0.398897","10,378,640","-0.000099","[-0.000477, +0.000279]","-0.000248","[-0.1195%, +0.0699%]","0.607876","-","0.938531","-0.000230","-0.000093"
"variable_profit_per_order","Metric","N/A","","mean","3.211419","12,074,016","3.208433","11,716,442","-0.001523","[-0.006485, +0.003439]","-0.000474","[-0.2019%, +0.1071%]","0.547409","-","0.816573","-0.000423","-0.001244","3.209437","11,717,404","-0.002206","[-0.007168, +0.002755]","-0.000687","[-0.2232%, +0.0858%]","0.383478","-","0.816573","-0.000613","-0.001802"
"vol_from_over_25","Metric","N/A","","mean","0.145924","12,081,209","0.146020","11,723,371","0.000077","[-0.000128, +0.000282]","0.000527","[-0.0875%, +0.1929%]","0.461119","-","0.940563","0.000490","0.000072","0.146018","11,724,508","0.000094","[-0.000111, +0.000298]","0.000642","[-0.0759%, +0.2042%]","0.369151","-","0.940563","0.000597","0.000088"
